age,overall,potential,xg_p90,xa_p90,tackles_p90,interceptions_p90,aerial_wins_p90,pace,pressing,creativity,ball_carrying,finishing,duel_strength,injury_prone,league_jump,tactical_fit,target_team,target_league,transfer_success
31,76,76,0.447,0.33,1.134,0.256,0.548,0.783,0.691,0.307,0.455,0.569,0.503,0.125,0.8909090909090909,0.88315625,Juventus,Serie A,1
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,1.0,0.8992809523809524,Atletico Madrid,La Liga,1
23,72,75,0.075,0.088,1.365,1.105,0.94,0.571,0.704,0.536,0.574,0.644,0.504,0.0,1.0,0.880734375,Arsenal,Premier League,0
23,80,80,0.114,0.073,1.966,2.718,0.434,0.619,0.818,0.556,0.357,0.346,0.456,0.0,1.0,0.8577095238095238,Inter,Serie A,1
25,74,78,0.093,0.076,0.964,1.196,1.224,0.761,0.711,0.45,0.635,0.568,0.583,0.07,0.9545454545454545,0.890684126984127,Atletico Madrid,La Liga,1
24,79,81,0.348,0.146,0.751,0.371,2.224,0.511,0.333,0.561,0.471,0.735,0.553,0.0,0.8909090909090909,0.871625,Juventus,Serie A,1
29,73,73,0.023,0.277,1.391,0.134,1.204,0.48,0.138,0.565,0.622,0.486,0.712,0.145,0.8636363636363635,0.7810625,Paris Saint-Germain,Ligue 1,1
19,86,91,0.209,0.212,1.083,1.194,0.0,0.586,0.334,0.677,0.463,0.741,0.456,0.0,1.0476190476190477,0.795928125,Arsenal,Premier League,0
24,77,79,0.242,0.0,0.363,0.023,0.213,0.754,0.218,0.602,0.728,0.677,0.633,0.005,0.8636363636363635,0.796203125,Paris Saint-Germain,Ligue 1,1
33,81,82,0.0,0.114,2.013,2.174,1.457,0.692,0.793,0.285,0.746,0.551,0.519,0.335,1.0,0.8825285714285713,Chelsea,Premier League,0
35,92,94,0.071,0.106,1.585,0.739,2.353,0.394,0.745,0.496,0.477,0.686,0.735,0.34,1.0,0.8253873015873016,Bayern Munich,Bundesliga,0
22,79,79,0.142,0.0,0.957,2.334,2.695,0.399,0.647,0.723,0.641,0.206,0.776,0.005,1.0,0.834884375,Arsenal,Premier League,1
24,77,82,0.024,0.266,1.126,0.791,0.0,0.8,0.582,0.733,0.724,0.73,0.593,0.055,1.0,0.8799142857142856,AC Milan,Serie A,1
26,75,75,0.359,0.221,1.627,0.417,0.853,0.736,0.364,0.569,0.666,0.917,0.343,0.09,1.0526315789473684,0.78025873015873,Bayern Munich,Bundesliga,1
29,73,73,0.023,0.277,1.391,0.134,1.204,0.48,0.138,0.565,0.622,0.486,0.712,0.145,0.9090909090909091,0.75425,Borussia Dortmund,Bundesliga,1
35,92,94,0.071,0.106,1.585,0.739,2.353,0.394,0.745,0.496,0.477,0.686,0.735,0.34,0.98,0.891825,Juventus,Serie A,1
22,81,86,0.14,0.261,0.913,0.512,0.537,0.791,0.528,0.541,0.671,0.428,0.378,0.0,1.0,0.8555468749999999,Liverpool,Premier League,1
22,79,79,0.142,0.0,0.957,2.334,2.695,0.399,0.647,0.723,0.641,0.206,0.776,0.005,0.9090909090909091,0.8559539682539682,Bayern Munich,Bundesliga,1
22,74,74,0.143,0.253,0.538,0.367,0.254,0.897,0.511,0.726,0.686,0.534,0.755,0.0,0.9545454545454545,0.8345843749999999,Real Madrid,La Liga,1
32,89,90,0.084,0.21,1.654,1.938,3.303,0.398,0.783,0.527,0.486,0.497,0.81,0.295,0.9090909090909091,0.8231444444444443,Bayern Munich,Bundesliga,1
32,86,91,0.447,0.0,0.44,0.523,1.028,0.825,0.481,0.486,0.597,0.663,0.693,0.16,1.0,0.8777333333333334,Atletico Madrid,La Liga,0
29,84,84,0.118,0.087,3.257,1.733,3.262,0.58,1.0,0.283,0.599,0.436,0.817,0.245,0.9545454545454545,0.7398625000000001,FC Barcelona,La Liga,1
25,77,80,0.0,0.0,0.135,0.163,0.0,0.476,0.684,0.434,0.457,0.452,0.465,0.115,1.1578947368421053,0.81120625,Liverpool,Premier League,1
26,80,83,0.611,0.129,0.023,0.0,0.418,0.58,0.602,0.843,0.862,0.71,0.574,0.0,1.0,0.8919500000000001,Arsenal,Premier League,1
26,75,75,0.359,0.221,1.627,0.417,0.853,0.736,0.364,0.569,0.666,0.917,0.343,0.09,1.0315789473684212,0.7726111111111111,Inter,Serie A,1
32,86,91,0.447,0.0,0.44,0.523,1.028,0.825,0.481,0.486,0.597,0.663,0.693,0.16,0.9333333333333332,0.867352380952381,Inter,Serie A,1
25,72,73,0.097,0.0,1.947,1.466,1.23,0.716,0.584,0.489,0.614,0.262,0.622,0.05,1.0,0.865325,Arsenal,Premier League,1
37,81,86,0.0,0.0,0.105,0.043,0.0,0.709,0.704,0.556,0.423,0.387,0.602,0.535,0.98,0.9263375,Juventus,Serie A,0
25,87,87,0.0,0.0,0.111,0.129,0.075,0.318,0.648,0.508,0.461,0.551,0.669,0.0,1.0526315789473684,0.8380936507936507,Bayern Munich,Bundesliga,1
29,82,84,0.208,0.175,0.369,0.388,0.049,1.0,0.832,0.472,0.607,0.33,0.461,0.295,0.9090909090909091,0.9023625,Borussia Dortmund,Bundesliga,1
27,79,82,0.042,0.086,1.289,1.495,1.279,0.565,0.578,0.838,0.457,0.859,0.516,0.11,1.1224489795918369,0.8261125,Manchester City,Premier League,1
31,75,75,0.0,0.0,0.006,0.039,0.087,0.234,0.665,0.733,0.647,0.418,0.651,0.39,1.0,0.84836875,Manchester City,Premier League,0
34,78,78,0.023,0.021,1.025,0.069,0.391,0.606,0.456,0.704,0.54,0.793,0.605,0.44,0.98,0.8833571428571428,AC Milan,Serie A,0
24,77,79,0.242,0.0,0.363,0.023,0.213,0.754,0.218,0.602,0.728,0.677,0.633,0.005,0.9545454545454545,0.785265625,Real Madrid,La Liga,1
19,86,91,0.209,0.212,1.083,1.194,0.0,0.586,0.334,0.677,0.463,0.741,0.456,0.0,1.0476190476190477,0.777178125,Manchester City,Premier League,1
26,83,89,0.425,0.134,0.253,0.34,1.791,0.635,0.585,0.591,0.42,0.678,0.527,0.185,0.9090909090909091,0.854834375,Borussia Dortmund,Bundesliga,1
36,78,78,0.289,0.032,0.308,0.428,0.823,0.62,0.618,0.516,0.308,0.848,0.605,0.335,0.9333333333333332,0.8390507936507936,AC Milan,Serie A,0
34,78,78,0.023,0.021,1.025,0.069,0.391,0.606,0.456,0.704,0.54,0.793,0.605,0.44,1.0,0.8433781250000001,Borussia Dortmund,Bundesliga,1
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,1.0476190476190477,0.848646875,Arsenal,Premier League,0
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,1.0476190476190477,0.856459375,Liverpool,Premier League,0
32,89,90,0.084,0.21,1.654,1.938,3.303,0.398,0.783,0.527,0.486,0.497,0.81,0.295,0.9545454545454545,0.9007666666666667,Atletico Madrid,La Liga,1
23,75,75,0.485,0.262,0.552,0.51,0.497,0.487,0.418,0.55,0.787,0.351,0.555,0.0,1.0,0.8337375,Liverpool,Premier League,1
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,0.9090909090909091,0.7402062500000001,Borussia Dortmund,Bundesliga,1
26,86,94,0.045,0.017,1.978,1.468,1.778,0.65,0.691,0.793,0.62,0.4,0.534,0.0,1.1224489795918369,0.92976875,Liverpool,Premier League,1
32,85,89,0.179,0.282,0.552,0.69,0.401,0.612,0.515,0.365,0.708,0.286,0.663,0.51,0.9545454545454545,0.833475,Real Madrid,La Liga,1
29,84,84,0.118,0.087,3.257,1.733,3.262,0.58,1.0,0.283,0.599,0.436,0.817,0.245,1.0,0.8118000000000001,Liverpool,Premier League,1
20,80,84,0.241,0.094,1.58,0.702,0.94,0.616,0.737,0.795,0.741,0.646,0.601,0.0,0.98,0.9190375000000001,Juventus,Serie A,1
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,0.9333333333333332,0.9115603174603175,AC Milan,Serie A,0
25,84,94,0.621,0.222,0.989,0.106,0.579,0.665,0.466,0.62,0.316,0.655,0.565,0.135,1.0,0.8702126984126984,Atletico Madrid,La Liga,1
29,83,85,0.498,0.417,1.036,0.375,0.679,0.808,0.202,0.4,0.549,0.552,0.654,0.12,0.8909090909090909,0.806279365079365,AC Milan,Serie A,1
30,73,73,0.416,0.027,0.195,0.71,2.45,0.75,0.728,0.397,0.271,0.715,0.69,0.25,1.1,0.828731746031746,Chelsea,Premier League,1
23,80,80,0.114,0.073,1.966,2.718,0.434,0.619,0.818,0.556,0.357,0.346,0.456,0.0,1.0714285714285714,0.8408460317460318,Atletico Madrid,La Liga,1
24,86,86,0.043,0.064,1.286,0.494,2.532,0.472,0.433,0.637,0.629,0.326,0.835,0.035,1.0,0.8115625,Real Madrid,La Liga,1
33,81,82,0.0,0.114,2.013,2.174,1.457,0.692,0.793,0.285,0.746,0.551,0.519,0.335,0.8909090909090909,0.8873507936507936,Inter,Serie A,0
23,80,80,0.114,0.073,1.966,2.718,0.434,0.619,0.818,0.556,0.357,0.346,0.456,0.0,1.0204081632653061,0.8659,Bayern Munich,Bundesliga,1
26,75,75,0.359,0.221,1.627,0.417,0.853,0.736,0.364,0.569,0.666,0.917,0.343,0.09,1.1578947368421053,0.7590656250000001,Manchester City,Premier League,1
30,76,76,0.0,0.0,0.045,0.155,0.129,0.621,0.702,0.573,0.603,0.558,0.55,0.225,0.9545454545454545,0.8999031746031746,Atletico Madrid,La Liga,1
36,78,78,0.289,0.032,0.308,0.428,0.823,0.62,0.618,0.516,0.308,0.848,0.605,0.335,1.0476190476190477,0.75763125,Manchester City,Premier League,0
23,72,75,0.075,0.088,1.365,1.105,0.94,0.571,0.704,0.536,0.574,0.644,0.504,0.0,1.0,0.874171875,Liverpool,Premier League,1
22,79,79,0.142,0.0,0.957,2.334,2.695,0.399,0.647,0.723,0.641,0.206,0.776,0.005,0.8909090909090909,0.8969843750000001,Juventus,Serie A,1
35,71,74,0.098,0.037,1.351,1.749,2.12,0.441,0.576,0.666,0.544,0.811,0.598,0.345,1.0476190476190477,0.8178125,Arsenal,Premier League,0
25,72,73,0.097,0.0,1.947,1.466,1.23,0.716,0.584,0.489,0.614,0.262,0.622,0.05,0.9545454545454545,0.8572,FC Barcelona,La Liga,1
29,79,81,0.047,0.012,3.098,1.752,0.551,0.556,0.656,0.545,0.518,0.334,0.593,0.02,1.0315789473684212,0.9134444444444445,Inter,Serie A,1
23,72,75,0.075,0.088,1.365,1.105,0.94,0.571,0.704,0.536,0.574,0.644,0.504,0.0,1.0,0.860234375,Manchester City,Premier League,0
21,75,75,0.049,0.173,1.725,1.829,0.0,0.605,0.239,0.427,0.506,0.389,0.657,0.0,1.0476190476190477,0.7372000000000001,Liverpool,Premier League,0
31,75,75,0.0,0.0,0.006,0.039,0.087,0.234,0.665,0.733,0.647,0.418,0.651,0.39,0.8636363636363635,0.85899375,Paris Saint-Germain,Ligue 1,0
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,0.8909090909090909,0.83708125,Juventus,Serie A,1
31,70,70,0.265,0.032,1.048,0.061,0.484,0.511,0.392,0.578,0.467,0.676,0.412,0.17,0.8636363636363635,0.838559375,Paris Saint-Germain,Ligue 1,1
32,85,89,0.179,0.282,0.552,0.69,0.401,0.612,0.515,0.365,0.708,0.286,0.663,0.51,0.8909090909090909,0.8712095238095238,AC Milan,Serie A,1
24,77,82,0.024,0.266,1.126,0.791,0.0,0.8,0.582,0.733,0.724,0.73,0.593,0.055,1.0,0.8783587301587301,Inter,Serie A,1
25,77,80,0.0,0.0,0.135,0.163,0.0,0.476,0.684,0.434,0.457,0.452,0.465,0.115,1.0526315789473684,0.83308125,Borussia Dortmund,Bundesliga,1
23,74,78,0.0,0.013,1.041,0.946,1.031,0.563,0.633,0.561,0.772,0.415,0.462,0.085,1.0,0.88839375,Liverpool,Premier League,0
25,70,73,0.127,0.285,2.091,1.249,1.946,0.867,0.618,0.52,0.433,0.516,0.311,0.07,1.1578947368421053,0.842928125,Arsenal,Premier League,1
25,88,92,0.535,0.166,0.394,0.079,1.426,0.617,0.599,0.667,0.429,0.832,0.344,0.065,1.0315789473684212,0.9035156249999999,Juventus,Serie A,1
32,85,89,0.179,0.282,0.552,0.69,0.401,0.612,0.515,0.365,0.708,0.286,0.663,0.51,0.8909090909090909,0.8686412698412699,Inter,Serie A,0
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,1.0476190476190477,0.856459375,Liverpool,Premier League,1
28,72,78,0.0,0.0,0.082,0.0,0.067,0.488,0.337,0.617,0.62,0.32,0.584,0.175,1.1224489795918369,0.8060875000000001,Manchester City,Premier League,0
32,85,89,0.179,0.282,0.552,0.69,0.401,0.612,0.515,0.365,0.708,0.286,0.663,0.51,1.0,0.839725,Arsenal,Premier League,0
25,74,78,0.093,0.076,0.964,1.196,1.224,0.761,0.711,0.45,0.635,0.568,0.583,0.07,0.9545454545454545,0.890684126984127,Atletico Madrid,La Liga,1
20,80,84,0.241,0.094,1.58,0.702,0.94,0.616,0.737,0.795,0.741,0.646,0.601,0.0,1.1,0.9192539682539682,Chelsea,Premier League,1
30,86,92,0.943,0.227,0.077,0.537,0.973,0.437,0.6,0.413,0.449,0.922,0.469,0.04,1.0,0.8184714285714285,AC Milan,Serie A,1
23,82,85,0.043,0.228,1.582,0.958,0.112,0.542,0.65,0.763,0.705,0.507,0.618,0.09,0.9047619047619047,0.9315218749999999,Paris Saint-Germain,Ligue 1,0
23,82,85,0.043,0.228,1.582,0.958,0.112,0.542,0.65,0.763,0.705,0.507,0.618,0.09,1.0,0.8694079365079366,Atletico Madrid,La Liga,1
32,88,90,0.0,0.072,0.911,1.361,2.138,0.135,0.452,0.653,0.732,0.716,0.491,0.36,0.8909090909090909,0.8641063492063492,Inter,Serie A,1
31,85,88,0.0,0.0,0.091,0.081,0.113,0.443,0.352,0.675,0.602,0.907,0.613,0.2,1.0,0.81823125,Real Madrid,La Liga,1
26,80,83,0.611,0.129,0.023,0.0,0.418,0.58,0.602,0.843,0.862,0.71,0.574,0.0,1.0,0.8820761904761905,Chelsea,Premier League,1
26,78,88,0.013,0.049,1.785,1.356,1.3,0.307,0.435,0.826,0.986,0.374,0.675,0.265,1.0,0.8434650793650793,Chelsea,Premier League,1
22,79,79,0.142,0.0,0.957,2.334,2.695,0.399,0.647,0.723,0.641,0.206,0.776,0.005,0.9090909090909091,0.833321875,Borussia Dortmund,Bundesliga,1
24,77,82,0.024,0.266,1.126,0.791,0.0,0.8,0.582,0.733,0.724,0.73,0.593,0.055,1.1224489795918369,0.8727714285714285,Chelsea,Premier League,1
27,84,84,0.58,0.218,0.797,0.22,0.264,0.658,0.297,0.383,0.452,0.4,0.61,0.065,0.9090909090909091,0.806711111111111,Bayern Munich,Bundesliga,1
31,85,88,0.0,0.0,0.091,0.081,0.113,0.443,0.352,0.675,0.602,0.907,0.613,0.2,0.9523809523809523,0.79791875,Borussia Dortmund,Bundesliga,1
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,0.9333333333333332,0.9295126984126985,Inter,Serie A,1
25,71,73,0.085,0.0,1.573,2.259,2.11,0.445,0.818,0.373,0.667,0.521,0.846,0.245,0.9545454545454545,0.80905,Real Madrid,La Liga,1
35,70,74,0.391,0.056,0.0,0.622,2.985,0.636,0.458,0.768,0.484,0.705,0.59,0.39,0.9333333333333332,0.8962777777777778,AC Milan,Serie A,0
23,82,85,0.043,0.228,1.582,0.958,0.112,0.542,0.65,0.763,0.705,0.507,0.618,0.09,0.9047619047619047,0.9315218749999999,Paris Saint-Germain,Ligue 1,1
24,77,79,0.242,0.0,0.363,0.023,0.213,0.754,0.218,0.602,0.728,0.677,0.633,0.005,0.9090909090909091,0.814953125,Borussia Dortmund,Bundesliga,1
29,84,84,0.118,0.087,3.257,1.733,3.262,0.58,1.0,0.283,0.599,0.436,0.817,0.245,0.8636363636363635,0.752675,Paris Saint-Germain,Ligue 1,1
31,81,81,0.0,0.0,0.027,0.093,0.04,0.695,0.298,0.5,0.574,0.638,0.657,0.18,0.9090909090909091,0.7989603174603174,Bayern Munich,Bundesliga,0
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,1.0,0.7105187500000001,Arsenal,Premier League,1
33,81,82,0.0,0.114,2.013,2.174,1.457,0.692,0.793,0.285,0.746,0.551,0.519,0.335,1.0,0.8825285714285713,Chelsea,Premier League,1
31,79,79,0.129,0.041,0.728,1.378,0.802,0.337,0.492,0.496,0.512,0.324,0.522,0.49,1.0,0.806134375,Real Madrid,La Liga,1
28,72,78,0.0,0.0,0.082,0.0,0.067,0.488,0.337,0.617,0.62,0.32,0.584,0.175,1.0714285714285714,0.8279624999999999,Real Madrid,La Liga,1
35,70,74,0.391,0.056,0.0,0.622,2.985,0.636,0.458,0.768,0.484,0.705,0.59,0.39,0.9523809523809523,0.8567781250000001,Borussia Dortmund,Bundesliga,0
26,79,79,0.611,0.027,0.0,0.347,2.532,0.364,0.343,0.47,0.363,0.762,0.48,0.0,1.1224489795918369,0.7230375,Arsenal,Premier League,1
23,80,80,0.114,0.073,1.966,2.718,0.434,0.619,0.818,0.556,0.357,0.346,0.456,0.0,1.1224489795918369,0.852934375,Liverpool,Premier League,1
26,78,88,0.013,0.049,1.785,1.356,1.3,0.307,0.435,0.826,0.986,0.374,0.675,0.265,0.9090909090909091,0.798071875,Borussia Dortmund,Bundesliga,1
22,87,91,1.082,0.138,0.632,0.195,0.477,0.318,0.389,0.681,0.591,0.762,0.829,0.03,1.1,0.75208125,Liverpool,Premier League,0
22,81,86,0.14,0.261,0.913,0.512,0.537,0.791,0.528,0.541,0.671,0.428,0.378,0.0,0.9545454545454545,0.849953125,FC Barcelona,La Liga,1
26,80,83,0.611,0.129,0.023,0.0,0.418,0.58,0.602,0.843,0.862,0.71,0.574,0.0,0.8909090909090909,0.8850952380952382,Inter,Serie A,1
32,88,90,0.0,0.072,0.911,1.361,2.138,0.135,0.452,0.653,0.732,0.716,0.491,0.36,0.8909090909090909,0.8618714285714285,AC Milan,Serie A,1
27,84,84,0.58,0.218,0.797,0.22,0.264,0.658,0.297,0.383,0.452,0.4,0.61,0.065,0.9545454545454545,0.79515625,Real Madrid,La Liga,1
24,87,94,0.608,0.091,0.501,0.368,1.669,0.869,0.747,0.534,0.603,0.815,0.568,0.11,1.1224489795918369,0.87385625,Liverpool,Premier League,1
31,70,70,0.265,0.032,1.048,0.061,0.484,0.511,0.392,0.578,0.467,0.676,0.412,0.17,0.9545454545454545,0.8267349206349207,Atletico Madrid,La Liga,1
30,79,83,0.226,0.077,2.086,1.111,0.591,0.588,0.698,0.599,0.627,0.487,0.884,0.33,1.0714285714285714,0.8741593750000001,Real Madrid,La Liga,1
29,71,72,0.006,0.092,1.805,1.519,2.526,0.669,0.258,0.326,0.412,0.769,0.772,0.035,0.9333333333333332,0.7469492063492064,AC Milan,Serie A,0
31,79,79,0.129,0.041,0.728,1.378,0.802,0.337,0.492,0.496,0.512,0.324,0.522,0.49,1.0,0.8043253968253969,Atletico Madrid,La Liga,0
24,91,91,0.044,0.08,3.072,2.58,2.648,0.452,0.47,0.568,0.464,0.525,1.0,0.065,1.0,0.832646875,Juventus,Serie A,1
21,79,84,0.057,0.086,1.12,0.81,0.511,0.633,0.899,0.669,0.329,0.791,0.481,0.075,0.9545454545454545,0.82988125,Real Madrid,La Liga,1
35,71,74,0.098,0.037,1.351,1.749,2.12,0.441,0.576,0.666,0.544,0.811,0.598,0.345,0.9333333333333332,0.8871873015873015,AC Milan,Serie A,0
19,86,91,0.209,0.212,1.083,1.194,0.0,0.586,0.334,0.677,0.463,0.741,0.456,0.0,1.0,0.7971781250000001,FC Barcelona,La Liga,1
31,73,73,0.0,0.0,0.063,0.005,0.059,0.685,0.661,0.526,0.452,0.632,0.578,0.215,1.0476190476190477,0.848646875,Arsenal,Premier League,0
25,74,78,0.093,0.076,0.964,1.196,1.224,0.761,0.711,0.45,0.635,0.568,0.583,0.07,1.0,0.8949476190476191,Chelsea,Premier League,1
31,70,70,0.265,0.032,1.048,0.061,0.484,0.511,0.392,0.578,0.467,0.676,0.412,0.17,0.9545454545454545,0.8267349206349207,Atletico Madrid,La Liga,1
25,71,73,0.085,0.0,1.573,2.259,2.11,0.445,0.818,0.373,0.667,0.521,0.846,0.245,0.8636363636363635,0.7893000000000001,Paris Saint-Germain,Ligue 1,1
26,72,78,0.092,0.117,2.441,1.425,1.79,0.678,0.63,0.475,0.623,0.471,0.73,0.015,1.0714285714285714,0.8770906249999999,Real Madrid,La Liga,0
29,84,84,0.118,0.087,3.257,1.733,3.262,0.58,1.0,0.283,0.599,0.436,0.817,0.245,0.8909090909090909,0.822247619047619,AC Milan,Serie A,1
24,69,69,0.058,0.012,1.282,1.113,2.243,0.548,0.742,0.507,0.63,0.713,0.749,0.165,0.9545454545454545,0.9487476190476191,Atletico Madrid,La Liga,1
33,81,82,0.0,0.114,2.013,2.174,1.457,0.692,0.793,0.285,0.746,0.551,0.519,0.335,0.8909090909090909,0.9217031746031746,AC Milan,Serie A,1
21,79,84,0.057,0.086,1.12,0.81,0.511,0.633,0.899,0.669,0.329,0.791,0.481,0.075,1.0,0.78300625,Manchester City,Premier League,1
21,75,75,0.049,0.173,1.725,1.829,0.0,0.605,0.239,0.427,0.506,0.389,0.657,0.0,1.0,0.7793875,Real Madrid,La Liga,1
26,72,78,0.092,0.117,2.441,1.425,1.79,0.678,0.63,0.475,0.623,0.471,0.73,0.015,1.0204081632653061,0.884778125,Borussia Dortmund,Bundesliga,1
24,80,80,0.172,0.33,1.18,0.826,0.18,0.278,0.213,0.521,0.829,0.543,0.744,0.105,0.9333333333333332,0.846409375,Juventus,Serie A,1
26,72,78,0.092,0.117,2.441,1.425,1.79,0.678,0.63,0.475,0.623,0.471,0.73,0.015,1.1224489795918369,0.862903125,Liverpool,Premier League,1
25,87,87,0.0,0.0,0.111,0.129,0.075,0.318,0.648,0.508,0.461,0.551,0.669,0.0,1.0526315789473684,0.8380936507936507,Bayern Munich,Bundesliga,0
32,88,90,0.0,0.072,0.911,1.361,2.138,0.135,0.452,0.653,0.732,0.716,0.491,0.36,0.8636363636363635,0.855721875,Paris Saint-Germain,Ligue 1,1
31,81,81,0.0,0.0,0.027,0.093,0.04,0.695,0.298,0.5,0.574,0.638,0.657,0.18,1.0,0.776734375,Arsenal,Premier League,1
30,79,83,0.226,0.077,2.086,1.111,0.591,0.588,0.698,0.599,0.627,0.487,0.884,0.33,1.1224489795918369,0.8384281250000001,Manchester City,Premier League,1
37,81,86,0.0,0.0,0.105,0.043,0.0,0.709,0.704,0.556,0.423,0.387,0.602,0.535,1.0,0.8910125,Borussia Dortmund,Bundesliga,0
20,84,90,0.054,0.18,2.317,1.137,0.99,0.406,0.652,0.539,0.507,0.578,0.643,0.02,0.9523809523809523,0.8479875,Borussia Dortmund,Bundesliga,1
22,74,80,0.271,0.173,0.976,1.189,0.0,0.709,0.622,0.338,0.789,0.618,0.383,0.0,0.8636363636363635,0.888603125,Paris Saint-Germain,Ligue 1,1
22,74,74,0.143,0.253,0.538,0.367,0.254,0.897,0.511,0.726,0.686,0.534,0.755,0.0,0.8909090909090909,0.8520428571428571,AC Milan,Serie A,1
29,82,84,0.208,0.175,0.369,0.388,0.049,1.0,0.832,0.472,0.607,0.33,0.461,0.295,0.8636363636363635,0.8298625000000001,Paris Saint-Germain,Ligue 1,1
30,74,74,0.162,0.064,1.261,0.641,1.689,0.476,0.631,0.399,0.656,0.649,0.788,0.225,1.0,0.857440625,Real Madrid,La Liga,1
29,86,90,0.126,0.054,2.247,1.579,3.307,0.59,0.678,0.385,0.655,0.347,0.611,0.255,1.0,0.880546875,Paris Saint-Germain,Ligue 1,1
31,85,88,0.0,0.0,0.091,0.081,0.113,0.443,0.352,0.675,0.602,0.907,0.613,0.2,0.9047619047619047,0.80416875,Paris Saint-Germain,Ligue 1,0
29,86,90,0.126,0.054,2.247,1.579,3.307,0.59,0.678,0.385,0.655,0.347,0.611,0.255,1.0315789473684212,0.913171875,Juventus,Serie A,1
31,76,76,0.447,0.33,1.134,0.256,0.548,0.783,0.691,0.307,0.455,0.569,0.503,0.125,0.9545454545454545,0.8504952380952381,Atletico Madrid,La Liga,0
22,87,91,1.082,0.138,0.632,0.195,0.477,0.318,0.389,0.681,0.591,0.762,0.829,0.03,1.1,0.8093333333333333,Chelsea,Premier League,1
21,79,84,0.057,0.086,1.12,0.81,0.511,0.633,0.899,0.669,0.329,0.791,0.481,0.075,0.9545454545454545,0.8881079365079365,Atletico Madrid,La Liga,0
25,70,73,0.127,0.285,2.091,1.249,1.946,0.867,0.618,0.52,0.433,0.516,0.311,0.07,1.0526315789473684,0.8630656250000001,Borussia Dortmund,Bundesliga,0
23,82,85,0.043,0.228,1.582,0.958,0.112,0.542,0.65,0.763,0.705,0.507,0.618,0.09,0.9523809523809523,0.919578125,Borussia Dortmund,Bundesliga,1
23,74,78,0.0,0.013,1.041,0.946,1.031,0.563,0.633,0.561,0.772,0.415,0.462,0.085,0.9545454545454545,0.91434375,FC Barcelona,La Liga,1
22,87,91,1.082,0.138,0.632,0.195,0.477,0.318,0.389,0.681,0.591,0.762,0.829,0.03,1.1,0.75208125,Liverpool,Premier League,1
32,88,90,0.0,0.072,0.911,1.361,2.138,0.135,0.452,0.653,0.732,0.716,0.491,0.36,0.8909090909090909,0.8618714285714285,AC Milan,Serie A,1
29,86,90,0.126,0.054,2.247,1.579,3.307,0.59,0.678,0.385,0.655,0.347,0.611,0.255,1.0315789473684212,0.913171875,Juventus,Serie A,1
30,73,73,0.416,0.027,0.195,0.71,2.45,0.75,0.728,0.397,0.271,0.715,0.69,0.25,1.1,0.792559375,Arsenal,Premier League,0
23,79,81,0.431,0.021,1.139,0.136,1.787,0.576,0.395,0.299,0.477,0.692,0.815,0.095,1.0,0.7667999999999999,Chelsea,Premier League,1
23,84,84,0.038,0.18,1.331,0.238,0.111,0.688,0.554,0.456,0.647,0.49,0.587,0.0,1.1,0.8925587301587302,Chelsea,Premier League,0
30,76,76,0.0,0.0,0.045,0.155,0.129,0.621,0.702,0.573,0.603,0.558,0.55,0.225,0.9545454545454545,0.918315625,Real Madrid,La Liga,1
23,72,75,0.075,0.088,1.365,1.105,0.94,0.571,0.704,0.536,0.574,0.644,0.504,0.0,0.9090909090909091,0.9165666666666666,Bayern Munich,Bundesliga,1
19,86,91,0.209,0.212,1.083,1.194,0.0,0.586,0.334,0.677,0.463,0.741,0.456,0.0,1.0476190476190477,0.8487412698412699,Chelsea,Premier League,0
28,74,81,0.1,0.099,2.75,1.136,1.593,0.528,0.644,0.949,0.777,0.504,0.461,0.19,1.0714285714285714,0.9648375,FC Barcelona,La Liga,1
31,75,75,0.0,0.0,0.006,0.039,0.087,0.234,0.665,0.733,0.647,0.418,0.651,0.39,1.0,0.82805625,Liverpool,Premier League,0
32,88,90,0.0,0.072,0.911,1.361,2.138,0.135,0.452,0.653,0.732,0.716,0.491,0.36,0.8909090909090909,0.8789281250000001,Juventus,Serie A,1
27,84,84,0.58,0.218,0.797,0.22,0.264,0.658,0.297,0.383,0.452,0.4,0.61,0.065,0.9545454545454545,0.76909375,FC Barcelona,La Liga,1
26,78,88,0.013,0.049,1.785,1.356,1.3,0.307,0.435,0.826,0.986,0.374,0.675,0.265,0.9090909090909091,0.798071875,Borussia Dortmund,Bundesliga,1
